"Arrests By Age"
"Current date: 5/18/2019 1:09:55 PM (Eastern Daylight Time)"
"Measures: Number of Arrestees"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Date","Arrest Offense for A and B Arrests","Arrestee Armed With","Arrestee Age","Number of Arrestees",
"1991","Intimidation","Missing","2",""
"1991","Intimidation","Missing","3",""
"1991","Intimidation","Missing","4",""
"1991","Intimidation","Missing","5",""
"1991","Intimidation","Missing","6",""
"1991","Intimidation","Missing","7",""
"1991","Intimidation","Missing","8",""
"1991","Intimidation","Missing","9",""
"1991","Intimidation","Missing","10",""
"1991","Intimidation","Missing","11",""
"1991","Intimidation","Missing","12",""
"1991","Intimidation","Missing","13",""
"1991","Intimidation","Missing","14",""
"1991","Intimidation","Missing","15",""
"1991","Intimidation","Missing","16",""
"1991","Intimidation","Missing","17",""
"1991","Intimidation","Missing","18",""
"1991","Intimidation","Missing","19",""
"1991","Intimidation","Missing","20",""
"1991","Intimidation","Missing","21",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","1",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","2",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","3",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","4",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","5",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","6",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","7",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","8",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","9",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","10",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","11",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","12",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","13",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","14",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","15",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","16",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","17",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","18",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","19",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","20",""
"1991","Human Trafficking, Commercial Sex Acts","Unarmed","21",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","1",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","2",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","3",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","4",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","5",""
